"address_id","latitude","longitude","shipments"
"3757be74-4a90-4ac2-8d94-c6368a2fcf6b","51.254549","37.774448","77"
"375824da-2594-4ba8-ada2-d4bf80ccd437","50.702638","38.498497","58"
"375bb0fb-26dd-423c-83e1-9289923585f9","52.482647","31.696673","15"
"375db10a-17b6-4f8f-ba37-90b744e842c0","53.176412","34.366901","1"
"375e14ed-3bf8-4ddf-ab00-2d3804a6c461","54.776096","32.045969","4"
"375e631c-e652-44a8-aeda-07bc7e0d4bdc","58.495539","39.098074","5"
"375e6dbd-b296-4ec6-aeb2-d2e8dc316e7c","53.236574","40.317233","34"
"375fb5df-d938-41f4-809a-4ba28d58b172","52.872954","38.772870","2"
"376099e3-b960-4792-adf8-bf6d8b698fad","50.495359","36.444911","5"
"37632b68-3f24-4169-8364-64ddc0c43212","51.072547","36.133832","23"
"3763d29b-b6a1-4123-9df7-6680c22e48a1","50.683663","40.067582","1"
"37659968-ac26-4e00-8665-fa60c7ac76e3","52.594738","39.512528","62"
"3766068f-06b3-479e-82c3-da66f22231a6","53.121499","35.452495","41"
"37668713-f676-4ac2-b4fe-72f329fb5bd6","56.940152","32.733857","16"
"37679915-7092-4638-843d-2d09a3097584","56.943484","32.740976","16"
"3768a9de-19b7-4063-ab3c-4f7a00ab2efe","53.249779","39.974966","173"
"376eacc5-207d-435f-88ac-4a1ff5224b9c","51.895391","37.323990","35"
"3773cea6-b31c-4af0-9d85-ec6d0267aff8","56.834877","35.687099","3"
"377428bb-386c-4e5d-90c7-25fba5132bdb","57.500620","36.756999","73"
"3776039c-a2ac-4ce4-967a-72e8c67aef89","51.695528","37.128401","19"
"3779fc79-11a7-4915-952c-ec6d8b967379","51.461846","42.886748","16"
"377ad372-2006-4d6e-979e-84a7dfe86a8f","52.962424","35.758436","3"
"377b9958-eb4e-4cb8-9e01-4a5415dfc0fe","50.412637","39.646656","1"
"377dbb87-3cd5-4660-a9cf-38fb6c0f1ae8","54.719586","32.867410","47"
"377e136e-a052-451f-a115-f068ee28c65c","53.256687","39.164473","221"
"377e15a7-88ef-4292-b13c-e7a3d127dce0","57.700718","40.388189","62"
"377ebbbf-339b-40c2-a187-7f7d5bc0e559","53.361075","40.131873","30"
"378130fc-b3d5-41f5-b865-260e58bcfec4","56.889598","33.272737","22"
"37815e13-c0c1-45d0-95ba-f9f23c9fb328","58.160035","38.660120","2"
"37838aaf-1a55-4231-b415-7953c4c8c4cb","50.166992","40.460712","18"
"37853bbc-0b5e-4355-9088-24d81e7af88f","51.216761","38.780351","9"
"3787379b-d56e-4099-8573-5fb40d28b002","52.771957","41.387693","1"
"378766c8-cb7d-441d-a7cd-9b8acaa945cb","52.127937","42.025123","1"
"378994af-47db-4a82-9ce1-70adc51ba76b","52.621679","38.495348","2"
"378aa314-acbe-4e56-9b3c-ee5b31c3707a","57.527943","38.327282","1"
"378acc44-3aa3-444f-a71e-f73430fcfd2e","54.937903","33.298283","2"
"378b1fe8-f8a9-4bd8-826a-7182b9c7322a","56.787526","38.860447","104"
"378c3000-a9e5-4802-bf24-1f0d75b27d07","57.878949","35.852697","3"
"378d5dc4-5135-4435-9853-57f33756a3d1","51.270200","38.659861","1"
"378dd1ef-44f1-43f8-9801-0ccff324e909","51.775994","39.549278","24"
"378f6041-3537-423b-98dc-bee765d6f00a","51.107049","36.694757","17"
"378f92de-7656-4216-935e-12bcb848ddf8","54.868340","32.359600","11"
"378fab68-725e-4234-b209-98d3a3251e98","53.189807","31.692679","12"
"378ff5de-624a-40b7-b877-ccd3924790d2","55.194538","34.411020","53"
"37908471-5fa4-4bfc-8598-56609c533cf3","50.523708","37.288308","204"
"379213ca-faf2-444b-a3f5-354b6b6ca5cc","51.306660","37.951972","3"
"37923fc4-3c2d-490f-afd6-a74ec0b2a0ac","52.711422","36.905960","24"
"3792ea45-b9ec-40e5-a8a0-8ae00342079f","57.728657","35.078579","21"
"37940063-9a0e-45ee-84fd-c831c3768818","50.203504","40.519032","6"
"3796e8af-29d3-4fc3-a1ba-4750d9f031a3","51.197074","41.022151","8"
"37995c6b-e72e-4eda-9df5-1a5e8ccebe74","54.172834","33.488924","2"
"3799bb4d-e8f5-4c53-bd9d-90761a7ae04f","52.621356","33.809712","14"
"379b0d3f-cdb2-40f5-ace3-e69f88baf1a6","58.760446","42.699743","9"
"379b31d9-9db0-4a86-a22d-28936a23f803","56.958401","33.636031","2"
"379e6b10-f529-4ee7-90d4-4b55ef63c856","54.018282","32.802582","1"
"379f00fb-b58e-4411-8104-75800c2682d7","52.056919","39.386790","12"
"379fd235-4cec-43c5-8974-e41e6814c7de","53.223496","36.127955","112"
"37a067ea-fb8a-477d-a1b5-550190f060ae","51.249268","40.905266","2"
"37a0a7fd-a3ae-49d7-8df1-72c56fa04c43","52.858980","31.773227","1"
"37a2342c-5112-45d6-87de-2da88a44ba51","56.831124","35.104804","81"
"37a304e3-90be-48c3-8328-b3ec33394e51","52.135310","38.285125","7"
"37a42bdd-9dc9-4bbc-a8ef-3bdd88f99c61","55.125151","33.682394","105"
"37a529e6-1346-48c1-8fbb-166c11fbb919","51.538890","40.956822","13"
"37a7a05f-d532-4eb4-b0ae-2a1a96c3b511","57.285153","34.237823","11"
"37a94f48-2069-4e0f-afd5-52c89ae38254","52.152551","40.468588","1"
"37a95547-a8e2-4417-b092-486ab5d0b25c","52.260543","40.747805","43"
"37aa22d0-453f-4044-9dc8-d42b8bcafad6","55.515826","33.489505","9"
"37ab0543-3cf0-4dec-85bb-c1ae9ba957a4","52.412823","38.311756","6"
"37ac3ab2-2b43-4844-81d1-9ba6cd44b566","58.408985","43.002356","2"
"37aca364-39e2-4f09-826a-289db611d809","55.425657","31.579102","52"
"37ada8c6-0f4d-41b1-9706-8847a2c50e8d","51.160546","36.947829","17"
"37aedd04-e908-4b42-98b3-84dd56cea031","52.846000","41.270728","1"
"37b0c990-1e39-4a57-ac37-067d94630c10","57.778712","43.200199","53"
"37b1ef05-1eb7-4db3-b905-a7d5d263c6b5","57.534248","38.328325","1"
"37b1f5f0-07a0-4af8-9b3b-7cb7b1d6c02d","50.951540","39.528863","4"
"37b2bdb7-8550-423a-960b-549e830f3161","52.629980","36.781747","45"
"37b3389e-69a9-4a21-a84d-7e1b5309069f","55.508595","31.846952","16"
"37b3a889-3bf9-45f9-ba76-f3072b6b8d41","58.284271","35.531120","21"
"37b55142-fec6-4975-b6ed-242c486c8f2a","51.317409","34.589138","4"
"37b5921a-829e-47df-ba91-2b3a8d8c6767","51.275973","38.110824","90"
"37b5b058-0d00-4f73-b61e-986371102899","53.106666","39.941795","1"
"37b6f46d-5919-4098-8da5-9e39786be7f5","52.446394","42.584318","22"
"37b7abfe-5ab4-4317-866f-17bbd0b18eb8","52.121263","35.075733","1"
"37b96fe2-0e5e-4926-a0e6-6f19259a8373","52.928888","32.357631","2"
"37bb527b-2689-4e33-abbd-5f52e8e9659a","52.635511","38.531813","58"
"37bbc781-08c2-48e1-834f-5f8cb78e4fd6","52.470400","39.695932","3"
"37bd0c0c-cc0d-4c5f-b6fd-e4578d60dd59","51.945671","42.246507","16"
"37bf3c5e-8d1f-4698-b7e4-bd54abcf4d5f","50.603403","36.631991","1"
"37bff40c-85f6-49dd-83ea-e6b3f7ca6653","55.157309","32.473044","6"
"37c1e7d6-790c-413e-9a58-9b7b4ae3f228","55.396896","34.732376","3"
"37c36b43-3b60-44c5-9d60-6cf8d6063932","51.058378","35.713844","61"
"37c39d97-b651-4caf-931b-54a485624ad4","53.038411","36.003893","11"
"37c5f24a-4ccf-438c-8769-fab350a76eff","52.057791","39.348641","6"
"37ca39be-c822-4660-be19-3961f914023b","55.193791","34.304325","1"
"37cbb4ad-1600-44b6-ba6f-efb006d672c1","58.372045","44.785656","46"
"37cbca2d-834d-4ea6-9110-82ca899a08a4","52.878610","43.145425","4"
"37cbf3f4-241c-4682-a961-6454550d8037","51.184915","40.060238","10"
"37cbf560-6aba-4d83-a372-e88ceef3482c","51.581296","38.278340","117"
"37ce46c7-12e7-4ad0-bcc9-c4c8898080bc","57.244137","35.694164","29"
"37cf069d-af3a-4c92-ae2d-a065243fca6f","52.482007","31.702250","12"
"37d073a8-8c0b-4642-a3d2-b6763f0b17b6","50.312055","39.758284","22"
"37d45bab-fd3d-4680-9f56-38e891c17044","57.067993","35.469291","1"
"37d55386-4e5b-45d8-890f-79b0ab6f0069","57.005639","35.085897","21"
"37d6117f-a307-4dd2-abd6-4d0ac0f6beae","56.966259","38.190406","15"
"37da4430-8af4-4df5-b064-2642b8b53f3e","58.177933","44.461756","181"
"37da60e8-956f-4fe3-86ec-14004198b74c","55.516056","33.489523","13"
"37dae125-5891-44eb-a0a5-76cf92eb4a24","57.575610","37.286401","27"
"37dd4d10-c2f0-4647-ad30-c633000ad966","50.151621","38.687206","4"
"37dddd7d-117a-4330-915b-8e47627b30b4","51.712559","36.532676","14"
"37de0d81-d37c-4e08-8a17-5a738dba9e27","57.539574","38.324113","2"
"37de3a0e-4bdf-4933-a0ab-c2a0da317429","58.024873","34.488704","11"
"37e00b64-b1c3-427c-bcaf-e113e002c7ae","50.161582","39.647161","8"
"37e01544-e48b-46ef-a4c4-d937d97ea5b6","53.693433","42.058952","35"
"37e02448-287d-41fc-adcb-13bbec438e1e","53.232285","40.389702","47"
"37e481b8-947c-4f89-9647-5e9a7534764e","56.947462","37.496899","2"
"37e4dc41-0428-46ad-b284-f70173e4e1eb","51.490466","40.429662","1"
"37e9ab6b-920e-4524-8c5e-45a4e62dad05","51.685693","35.278471","47"
"37eaf706-0d39-4ead-b279-d77c6aa7ec02","52.129930","35.081627","1"
"37ee0162-66a5-43e7-8b6f-f2a4db674e20","52.750583","35.383320","8"
"37ef863b-1fca-4b62-a2d7-4e369c4d6884","57.700331","39.917049","1"
"37f16f90-1634-4444-b679-3c6e47eeaff1","52.087826","35.868208","1"
"37f2c4c7-6f56-423a-9adb-0f201432a29b","52.610949","38.471165","19"
"37f2f575-42f2-4d5a-b9e9-ded32c8e622c","57.528973","38.326088","1"
"37f70567-bcd2-4975-b874-54054f236c0c","55.203896","32.414473","44"
"37f769fd-2f5d-4fd4-88cc-9af2f19680b6","52.602806","39.585796","50"
"37f862a6-cd45-4782-947c-142089351cdc","50.657019","36.645047","147"
"37f87ea8-cbe8-4923-ad3c-f61412702177","51.279934","41.614945","8"
"37f8f18f-2f2a-4c6f-879e-389c024fa16d","50.441725","37.101782","186"
"37f98d4b-87cd-41ac-bd88-985be22d9e94","53.298404","40.286697","9"
"37fa09b7-e188-487a-8063-a5a24c933cf8","51.757811","38.101752","2"
"37fb06ea-3778-41bb-a40d-d609d93e711b","52.238735","39.056653","10"
"37fb861f-1d01-4e3d-b1c3-9bcdb55734ca","51.409541","41.790989","4"
"37fd99c5-80ec-49c7-880f-8845839f4a66","51.106651","37.352036","33"
"3803c502-129f-4c58-9b10-2240259bee4e","52.627556","39.567116","48"
"3803e78b-1bb9-4207-af65-3bfb7ac5b1f3","58.378319","45.752082","37"
"3803f633-e914-4bef-89df-e32b03c011c7","52.464270","34.975538","180"
"38063b3d-da06-4ea7-9615-179002c03590","51.680977","39.569491","51"
"38066d19-0cf0-4cff-91f7-6fbaf56ae128","52.581877","39.481799","6"
"3806caef-bc43-4414-b989-edf358fcebf9","53.737726","33.527827","35"
"3808586d-3614-4422-b86f-6e31b783f30f","57.912050","39.186073","1"
"3808bf74-5d73-4edb-ac7b-64aa1a995b58","57.060607","35.403939","1"
"380b2652-fb53-4a2c-8b9f-c78ea51bf719","50.179684","40.419653","6"
"380b5bcf-b9a5-48cb-ac26-3984242718dc","50.961703","38.141340","17"
"380c7e44-99a9-4fce-848e-4ee4872c2c14","55.078229","32.696676","45"
"380f66fc-56dc-4327-91c7-7a768d1dfb21","55.513735","31.889249","19"
"3811392c-3a10-49b8-a873-396544376f6b","50.813439","37.219029","4"
"38119791-5c58-49d6-985d-e9b19ce84b33","57.857949","38.452161","13"
"3815374d-4c85-4c00-9d93-7db04a01f5b9","58.136854","41.409610","1"
"3817463e-bf9c-4375-8fda-82f21ac07465","51.582866","34.754106","12"
"3818b2a1-1d09-4320-89ab-ebcc1d492fed","51.438861","36.775467","6"
"381a5ddf-3773-4228-8bc2-ec5fcc5501a6","51.760665","40.543295","283"
"381a9422-255b-4cf1-afb8-22282d26fc11","53.091103","31.472959","37"
"381ae1bd-a5d2-416c-8ed8-51be02d83a48","50.389402","36.330107","1"
"381ae5e0-fc85-40db-8293-d7a91096063e","51.974310","36.309542","7"
"381c6e11-f736-4fac-ad7e-c8a8fe837b59","52.586538","39.478546","51"
"381c99cf-9319-401e-b96a-c51fb4e87cf2","55.122800","33.250759","35"
"381cab76-8dd2-452b-b448-2ad7996ed997","50.166984","38.099193","92"
"381d587a-f24b-482a-a640-3662f96ac3cf","50.474643","40.419683","24"
"381d894c-c856-4031-a988-e9b872146638","52.393734","36.585427","5"
"3820dc5f-9c10-4ba4-a71d-8e57eb574745","51.070776","35.718841","91"
"38256db7-dbe6-4e96-aa57-159dc1dc007b","57.981589","43.190048","6"
"3826aa90-ff40-46f6-81e1-7378f66f0257","52.842111","35.153057","1"
"38286b9a-ec63-4b5e-b9ef-8a0ea411c687","49.927040","40.557744","35"
"38289e98-db29-4c4f-908c-e20545b1e50c","58.306605","43.742979","32"
"3829f232-76f3-4a0a-993e-ef9190c03e00","55.189612","32.407995","4"
"382b94a6-7739-4b01-aece-99ebbbf7af3a","54.385101","32.420338","72"
"382d4014-92dc-4d4f-ac67-69f9944d4205","51.444125","40.963590","1"
"382de1b1-2354-4627-b8d7-93e9c96b858e","51.267923","37.558565","14"
"382fca2f-33ec-4412-923e-9e0c55b9801c","51.673501","39.407810","8"
"383325c8-74ed-4818-9a17-9f00d0b71631","52.317195","39.076584","23"
"38335939-0471-40b1-9558-ae2fb9c9582c","50.015739","40.681680","96"
"38359490-c72b-412a-9ff8-89c670453b0e","52.853567","32.482919","11"
"3835b073-4f49-4cde-a3fe-758f98dd8488","52.105387","35.105442","1"
"383603e0-fab6-4890-b645-af4008d5aefb","52.861571","39.859364","2"
"38363d62-3cc8-4572-b694-05aed24e9bc0","50.566924","36.705230","1"
"38376735-9839-4ccd-9acf-ff4dfbb7d00b","57.939173","38.686407","64"
"383894a6-99b6-4431-a6f8-1d91314e8b49","55.703230","33.332887","3"
"3839ac46-196e-45cd-9d15-bca37d34fea9","53.261931","36.534023","60"
"383ae737-ef2b-448b-913d-66f258256736","50.144931","38.452464","1"
"383d7919-a68b-4b37-97e6-f166ae274fef","52.655852","39.650756","42"
"383d9f63-7baf-4e96-9b09-e5769a1c514d","52.395712","41.420975","19"
"383ed368-3926-43ed-8a40-f6bd50ee84ba","50.812182","40.664386","6"
"383f9791-71db-4901-9694-95c745f0e20b","55.251124","35.238604","5"
"3840ffd7-3ab6-42a2-8501-d20397b1b9e3","53.025875","39.814675","10"
"384149ad-a24a-46c3-aa17-c0f31c5af5bd","54.725762","31.885099","9"
"384181a8-e77c-4f40-bedb-e85b4579800f","57.543894","39.910065","8"
"3841f03c-d59d-46ee-8d48-c56ca475f2d9","58.170954","36.898120","56"
"38424d49-29f6-48dc-971f-71eeefcfe66f","53.375222","41.021850","35"
"38434140-c6b6-4cd6-84d5-7b3e19b6c0d7","51.804737","36.252262","12"
"38463019-7526-484f-a9e2-dd8ef44911b8","58.499985","39.134610","4"
"38472b65-0563-4d14-92c1-6b13a7c6c982","51.753116","38.384218","5"
"384750b9-e775-4535-885f-8be83729442d","50.171734","38.780569","12"
"3847cc1c-9f12-42e4-a947-674b676c4e26","51.790689","39.145334","81"
"3847cc9d-cd3e-4271-811d-6cf14b195a20","51.083310","40.062672","31"
"38492c67-6632-42fa-9834-98d5528df3bf","51.489366","38.382757","1"
"384a39bc-27d6-4ee9-a8d0-73172c35e382","51.035378","36.744885","74"
"384ab89b-714b-41c4-93df-58ccc8a2162d","56.651944","35.404554","17"
"384d386d-277f-48ac-82e6-4749c41e4b1b","57.265913","39.394658","19"
"384fb0db-214d-4150-88a7-8263374ab3ab","57.941526","38.834065","56"
"38504696-ea33-4fe9-90aa-1b0a44dadc51","50.172124","40.377972","6"
"3850688e-ad20-4a69-8cf0-8271c65017fd","52.584721","40.385701","23"
"3850755e-ec28-44e5-bf77-b526ffa51182","53.760467","32.765894","7"
"3850dc3e-13e8-403f-9dbc-3143cec2e220","52.487697","39.949157","1"
"3851206a-ceb7-402a-bf97-3d3d95ddc97b","55.000022","34.619482","19"
"385227cf-d611-4853-855a-42d7f55f48b4","51.305810","37.901449","4"
"3853a27c-192d-490c-8572-451fad63f36a","55.084537","35.017436","7"
"3854d992-d047-4b76-82a5-e8cc908a935f","57.047212","38.095717","25"
"385503c0-87b3-4772-98e9-b83ff311cd3c","54.947833","34.510179","7"
"38553bdc-d880-41c7-9b72-50296ae52a7c","52.471319","39.748226","2"
"38556419-2c2f-4517-8379-8f47aec95151","51.926293","42.591407","24"
"38557fee-9189-4af7-bfae-f301ea08c40e","49.867959","40.099771","25"
"3856e697-b04a-427a-ab29-49de0b232f51","52.404731","36.613681","71"
"3857be10-9533-4f3a-a1ab-0b643b3a75e5","57.305373","39.520161","66"
"3858339c-6c0e-4bed-bb69-45f3419818ec","49.923372","38.903559","5"
"385b0a84-38ef-48f3-bd4c-cabf9f6faee2","51.733948","36.423404","130"
"385de5c0-f1d7-4aff-b858-be0cab9ed964","57.442434","41.175166","9"
"3861d5e8-8ed7-460d-9101-f32746b6b356","51.537261","39.046772","28"
"3863f7fa-e2a3-4c04-b24a-457a305c1b4d","51.883402","34.960447","22"
"3865b43e-ba34-4195-ac5a-8d0249f7802d","50.166744","38.727612","4"
"3867608a-2815-4e79-a127-28577b36dd19","51.276138","42.567470","6"
"38677f74-135a-4bea-ae1e-1d7619fcc892","49.754382","40.615356","63"
"38687745-7e8f-43d7-b3db-7d4621b887c0","51.517549","38.072164","23"
"3868d5bd-e5f1-467e-bb77-33ccbd791964","58.486038","43.410460","11"
"386b60c8-8a5c-468d-a10c-b50b8e271ab9","57.363022","39.299438","9"
"386b8fbc-116f-4f0a-8717-ea8d3770edd3","58.841880","44.332647","12"
"386bbd13-044f-4817-a6a9-3ae85aca9eb0","54.577068","33.186511","7"
"386bbec4-7a35-4618-8d1c-a39305861542","56.918297","39.230797","56"
"386d6ffb-bd62-4afd-82b9-fab65c6799fd","51.614413","39.389727","9"
"386dd734-2048-424a-af24-92f61ac3617f","51.973722","36.302523","2"
"386ed290-83b3-4a19-8945-c2ff7d5f3b1f","51.646279","35.267708","15"
"38709286-2b75-4293-b591-8e0177001e40","56.639933","32.283924","1"
"38723cb2-9cd3-4e3a-a648-1f0ff021f618","55.076390","32.734720","9"
"38723d4a-e8c5-4d91-81f1-f7bf569d41c0","51.045863","36.726178","1"
"387b2ec9-2317-4fb8-9103-959ef92d0297","50.839143","37.948551","18"
"387b83e9-64b2-4a2a-a7a3-2e29541a644a","51.757347","39.079815","40"
"387da829-2b03-4aa2-863d-7a2b0436e4b5","52.269467","36.238043","6"
"388448c8-c222-4d98-a9de-1deb53f9d956","52.990447","31.626992","10"
"388485ee-b857-480c-a6d6-bf3d87ecabc4","58.104732","38.251816","56"
"38852584-5e26-4011-94fd-8a0f5afa6797","49.935600","40.553902","62"
"38870551-3737-4e8b-90e1-75b02030e7d3","58.272107","43.880145","1"
"3888ffe9-911e-4c56-a3a1-d547a88c8b4a","58.194612","38.849135","30"
"388a3c5e-fff5-4ea3-8cce-acfa1951b3de","51.750123","37.123280","29"
"388b2234-1946-4979-b21d-3ca3612c9d5f","58.357328","45.160117","1"
"388bb69b-9ede-4050-88d9-6dd482c3d779","56.963649","34.941974","14"
"388c2fad-3efd-41ac-a971-af57c195d0b6","51.547813","42.397424","5"
"388e5876-edc5-45cd-a13a-0054cd210fd1","53.533421","32.864729","7"
"388ffe73-db90-47fa-9848-893ee13f0c3d","51.345801","37.939712","13"
"38910476-8496-47ee-a98b-7988c0999fd5","51.462548","41.985370","24"
"38910f49-5703-4129-aecc-34457de330e5","53.217086","39.445177","37"
"38921fb1-eeb2-47fe-a112-b7b9fbff9758","56.688815","35.308621","5"
"38935a9b-31af-4b17-9c9c-4dcb7cfb8d25","51.604267","37.994831","7"
"38948978-e0fd-455d-80d3-95032a85b806","51.653556","36.999177","8"
"38956c07-542d-4105-8dcb-a26645f5814e","52.711141","37.983549","31"
"38966e6c-c32a-47fd-b212-dd7e9c9b54ff","56.771589","32.422212","1"
"3897a3d5-8bc0-4be8-b380-abfb5b10634b","57.805881","40.976338","67"
"389bde1d-836a-4749-a53c-ea52a021724a","57.541194","38.328859","2"
"389d421c-21bc-49fc-bda6-d287ef5e7443","51.216834","37.940856","1"
"38a043bc-cd98-4309-ad93-efe1c0922b46","52.129745","35.094826","4"
"38a06340-32f9-400d-a9f9-a7bc2789f3f5","50.888479","40.297418","9"
"38a9384f-4214-41d3-aed0-1fbab860351d","53.231064","40.288090","2"
"38a966f2-449c-497e-8deb-e850d6ed09e1","53.950896","32.881841","6"
"38a9b71f-64f3-40e4-8c2e-e272a0add297","50.994973","38.753926","18"
"38a9ea82-983a-40bc-8027-e6791651fbb7","52.656000","41.314083","1"
"38aa3714-fb3d-40f2-99fd-a960dea5c151","56.785443","32.269030","50"
"38aa668a-f39d-40b1-9520-065c21bc544c","57.367486","36.388886","6"
"38ac18d2-f088-419e-bf7a-e6f3003b5ba2","50.531854","36.611016","1"
"38ac9748-440e-4193-8cf0-210108eb8f27","58.283532","43.898472","1"
"38acf9ae-780a-41ce-a48c-8dbe47aca8ff","52.422963","41.449424","8"
"38addede-cbd8-4680-8d28-f6f211422bd1","51.539086","39.339358","1"
"38ae9d3e-b1dc-4ef2-a5a0-dac152beae8f","52.651693","39.661893","36"
"38b027d4-dc61-47c8-bd26-47c61d799289","57.237121","38.084942","22"
"38b07e22-7630-43d9-9668-0871b8084e09","52.664436","42.970625","22"
"38b17aa4-682a-44ab-a18d-368a929d1f55","57.858243","42.500838","4"
"38b1c32d-d8d5-46fe-8a84-30eb1c7237d4","51.029607","38.516501","4"
"38b2ce83-9f1a-4a73-afe3-86de266d607e","57.969975","38.529536","46"
"38b35211-2530-4bb9-aa45-c7b277115b09","59.121676","46.152020","26"
"38b3a040-d6d0-480e-b8d4-3bdb044485e2","55.851052","34.286808","19"
"38b3e0bc-24a1-4d2a-b01c-3a3936fc39c8","52.655802","42.740282","3"
"38b51084-1783-4f5c-a672-a2f671b89266","55.505164","31.851516","1"
"38b679f9-be4a-4ba0-88f0-630c42f85dd1","57.175290","37.843362","12"
"38bfe118-3e21-4e89-b447-cdbb1de03c2d","54.818345","32.121379","86"
"38c4e589-1b12-42db-ab88-4612c6ba19e1","57.934696","38.833286","28"
"38c615f4-8c92-4204-9b50-64aaccd0fbf5","50.161431","40.381380","30"
"38c6f86d-a166-4c33-8b76-b8df81607941","51.554095","38.064525","80"
"38c7a4ec-642d-4495-81d0-d5d45e52928a","52.859860","39.689328","42"
"38c7ffaa-8d4a-4844-bc33-00f79814f90b","53.964357","32.870093","4"
"38c95cee-80d4-484a-8250-8a940dca9782","50.420117","39.655284","19"
"38c9fd39-f089-4430-b578-084833c365b3","50.248680","40.084970","5"
"38cb401c-1040-409a-9eea-9f7b4c15e4c7","58.272180","35.525692","1"
"38cbdbef-18fe-4cd2-92bd-a9e6c48ee155","56.859782","33.805319","76"
"38cc64f1-e825-4b73-b1e6-3869ff2c99a9","56.783896","37.185558","1"
"38cc8c08-5e26-427f-9dd4-69a60283f481","52.798573","42.054296","8"
"38cdb9de-4646-4a65-adc3-8f576e9baa3e","56.425094","33.638148","36"
"38cf8742-5aac-48a5-9d98-71a9f0dbc8b0","52.124947","35.092513","1"
"38d47370-abc4-49a3-8141-0d1eed688a3e","52.732210","41.325579","2"
"38d581c6-850b-4ddf-a537-dc23cf705d84","50.806105","35.522006","20"
"38d60cfc-82bd-4e1b-bc6e-333852d2d999","54.952069","31.098229","88"
"38d9d63f-853d-4d94-97e8-d086399bae98","50.719062","39.427566","4"
"38db5700-4bb7-42f8-af03-a13db8610e61","50.654806","36.562871","105"
"38e12f44-3bf1-4d67-b4b1-77ac92e5fae3","51.291486","34.327887","99"
"38e1791c-0176-413b-acba-c96b41280683","57.367987","36.109793","1"
"38e1ccc6-3303-4562-a8f3-964be75a5349","53.670775","32.990534","11"
"38e25cf5-0f0e-4531-8700-ea5a1891f23d","52.481122","31.700795","10"
"38e46338-b8a9-4fff-a322-82b9ccd34ebe","58.164978","36.924204","5"
"38e76471-5167-44d4-b1a6-a9fe025c0535","51.160975","41.497372","3"
"38e7dcf0-26a0-422d-b428-d515c4bb7821","51.691750","39.407087","2"
"38e82d62-7ee1-4eb9-963b-a3123441fee3","51.861427","41.521214","4"
"38e9ab91-a865-4544-8d02-e761887ff9f6","52.600136","39.841292","35"
"38ea034e-810e-4b77-baf2-e27101f8898f","53.248066","37.688743","117"
"38ea7e37-f73e-4bac-a400-76e4b5aeb9e3","53.101116","39.979440","19"
"38eb1e11-d4c0-496e-8081-6b74ae170ae9","52.556298","33.073136","1"
"38ed2d1e-593c-4216-8bda-f6cfefb04cbc","50.667542","38.239494","23"
"38ede062-0986-4a2c-9d7d-6d48a10ea0e2","57.743922","38.476658","8"
"38f3ff1d-b429-494a-a798-37e1cc47e3b6","58.089405","38.892621","12"
"38f4d517-fc22-40d7-a26e-88b72323d93d","54.727355","31.365830","5"
"38f973c0-1a26-47d9-bcf2-4453b7ddb2f4","55.507409","31.829771","1"
"38fa842e-0c9a-4fbe-8b31-c85bc8a56472","51.849262","39.923412","32"
"38fac1c9-b393-4646-8186-6bf22667faf6","50.622271","36.647913","84"
"38fd72d2-732b-4fe1-a10c-2ac60e206c52","51.507643","40.437301","7"
"38fdbe96-75c2-40ce-a069-509954dfdd99","54.188857","32.713969","5"
"38fe57f6-768c-4969-b543-4dd70cf523fb","52.544015","39.500259","1"
"38ff536b-1aa1-4857-bc86-ee8c4a80dde2","50.094818","40.885874","83"
"39007c1f-98eb-425c-a7f4-1d432795120f","51.030507","35.956439","61"
"3900d887-e4fa-4286-aec2-d284f954cc4d","55.842331","34.863616","1"
"3902397c-e06b-4300-92c0-9cddc8e26c0f","50.209130","39.563981","77"
"39027e56-1e1e-48e3-a032-bbb270b1780f","51.865165","41.462211","1"
"3902b255-a8f6-49c7-bbea-a29931d0d610","55.612814","31.199801","48"
"3903c8f1-c327-48d2-9679-fd9ab9de2096","52.979583","35.758463","5"
"39046811-1844-4be5-ae69-7216312e2d63","50.936394","38.342494","3"
"3904f065-18de-4035-9dca-18619470365e","54.960435","31.248273","12"
"3905dbc8-5ad0-41b3-b55a-f18e70e293d9","51.722126","38.091979","1"
"39075731-b1cb-4b6d-9860-b6005cc1a1a4","52.149673","38.285320","28"
"3907630e-58c7-4b6b-901c-0c9efe9df4ff","58.454005","42.554560","45"
"39076744-4b82-4bc4-b631-736982f7c58c","50.939104","38.634262","35"
"39076797-a39b-4b51-b687-35b8e8358ea1","52.376634","31.731394","5"
"390a3ccc-0bfa-4f3d-a7ae-5c8e08ec094e","51.977151","36.301072","2"
"390c0788-2500-421c-a398-b495c8992699","58.296407","43.887379","2"
"390ca559-c459-4367-90c9-5a85cf23caf4","51.983933","41.147232","29"
"390cfe71-9ce9-4b05-9b65-6fec5d243b9b","50.678882","36.716563","30"
"390eb1c4-3e8b-477a-bb18-6ff4bc91745d","52.580820","32.207922","6"
"390f2eda-ceb4-4d78-beee-a07054f67990","52.936109","41.282468","1"
"39118e68-ef2b-48de-9969-5e8e58cde53e","57.007992","39.269327","52"
"39129d19-b069-451a-bdb1-9af67c9541d1","50.456973","40.415500","46"
"39135564-6afb-48db-930b-038753c8a49d","56.641047","39.147461","24"
